City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
369,santiago,-33.4569,-70.6483,19.05,64,0,3.6,CL,1681355610
370,verkhoyansk,67.5447,133.385,-10.95,75,91,0.69,RU,1681355806
371,bethel,41.3712,-73.414,20.45,51,0,1.54,US,1681355806
372,bataipora,-22.2953,-53.2711,21.19,92,2,1.43,BR,1681355806
373,luzon,6.519,126.0941,28.41,75,25,4.11,PH,1681355806
374,terrace,54.5163,-128.6035,4.95,60,100,7.2,CA,1681355806
375,kenitra,34.261,-6.5802,14.42,89,99,0.84,MA,1681355806
376,arucas,28.1198,-15.5233,18.23,76,7,4.19,ES,1681355807
377,kamaishi,39.2667,141.8833,13.46,48,2,5.77,JP,1681355807
378,tomigusuku,26.185,127.675,25.08,69,75,7.72,JP,1681355807
379,aktau,43.65,51.2,10.32,76,100,3.52,KZ,1681355807
380,havoysund,70.9963,24.6622,0.13,75,26,7.15,NO,1681355159
381,oyama,36.3,139.8,19.21,9,0,3.8,JP,1681355582
382,hearst,49.6835,-83.6665,5.31,100,98,1.86,CA,1681355293
383,abu kamal,34.4506,40.9171,12.84,60,3,5.41,SY,1681355807
384,msowero,-6.5333,37.2,21.72,98,99,1.17,TZ,1681355808
385,quelimane,-17.8786,36.8883,21.0,95,90,1.86,MZ,1681355808
386,rawson,-43.3002,-65.1023,7.2,53,1,3.93,AR,1681355808
387,riihimaki,60.7377,24.7773,4.78,61,100,4.66,FI,1681355808
388,taksimo,56.3444,114.8794,0.51,58,91,1.2,RU,1681355764
389,balikpapan,-1.2675,116.8289,28.55,89,40,1.54,ID,1681355808
390,seattle,47.6062,-122.3321,9.62,60,40,1.54,US,1681355538
391,gatesville,31.4352,-97.7439,18.16,73,0,3.74,US,1681355809
392,ballina,-28.8667,153.5667,27.1,50,15,7.73,AU,1681355809
393,dingle,10.9995,122.6711,32.5,52,12,4.47,PH,1681355560
394,union city,37.5958,-122.0192,13.34,69,0,4.12,US,1681355809
395,rio grande,-32.035,-52.0986,19.47,89,100,7.73,BR,1681355785
396,bac lieu,9.285,105.7244,30.85,60,66,4.24,VN,1681355809
397,houston,29.7633,-95.3633,18.92,81,79,0.89,US,1681355113
398,el higo,21.7667,-98.4667,21.37,72,47,4.08,MX,1681355810
399,begoro,6.3871,-0.3774,22.01,96,72,1.54,GH,1681355810
400,vostok,46.4856,135.8833,0.72,81,100,6.41,RU,1681355810
401,agdam,39.991,46.9274,16.12,79,100,0.45,AZ,1681355810
402,troitsko-pechorsk,62.7084,56.1964,-15.37,90,100,4.69,RU,1681355810
403,san policarpo,12.1791,125.5072,28.55,72,100,4.25,PH,1681355811
404,forbes,-33.3833,148.0167,22.18,45,8,3.62,AU,1681355811
405,havre,49.5833,0.3333,8.87,76,75,9.26,FR,1681355811
406,hammond,41.5834,-87.5,22.29,45,0,5.14,US,1681355811
407,cockburn town,21.4612,-71.1419,25.55,80,6,8.12,TC,1681355748
408,sarakhs,36.5449,61.1577,28.41,13,30,6.75,IR,1681355811
409,bereda,43.2686,-7.5406,5.08,100,100,1.85,ES,1681355812
410,luanda,-8.8368,13.2343,24.98,82,100,0.28,AO,1681355812
411,hambantota,6.1241,81.1185,28.45,75,66,3.87,LK,1681355812
412,narsaq,60.9167,-46.05,0.12,78,100,2.44,GL,1681355755
413,whitehorse,60.7161,-135.0538,1.12,64,100,4.63,CA,1681355784
414,baiyin,36.5583,104.2081,11.59,33,60,7.67,CN,1681355812
415,kisanga,-7.4362,37.7034,22.63,98,97,0.2,TZ,1681355812
416,bako,5.7833,36.5667,16.86,81,100,1.68,ET,1681355812
417,komsomolets,53.7453,62.0708,7.21,55,53,2.82,KZ,1681355813
418,kenai,60.5544,-151.2583,4.05,82,0,11.83,US,1681355813
419,tres arroyos,-38.3739,-60.2798,9.2,69,37,3.35,AR,1681355813
420,kitoy,52.6,103.9,-1.51,37,7,3.91,RU,1681355813
421,mount gambier,-37.8333,140.7667,20.31,63,29,2.68,AU,1681355734
422,sfantu gheorghe,45.8667,25.7833,6.63,96,100,1.48,RO,1681355813
423,colesberg,-30.72,25.0972,12.44,17,97,1.52,ZA,1681355814
424,beloha,-25.1667,45.05,20.27,93,33,2.31,MG,1681355814
425,sayyan,15.1718,44.3244,14.92,66,52,1.39,YE,1681355814
426,biryusinsk,55.9634,97.8235,1.29,46,68,4.62,RU,1681355814
427,mala bilozerka,47.2474,34.9346,8.74,93,100,4.74,UA,1681355814
428,kaka,37.3482,59.6143,29.06,17,69,2.34,TM,1681355814
429,amga,60.8953,131.9608,0.19,87,44,2.59,RU,1681355815
430,madona,56.8533,26.217,7.48,78,100,2.87,LV,1681355815
431,cabo san lucas,22.8909,-109.9124,25.61,52,0,5.14,MX,1681355815
432,wuwei,37.9281,102.6414,10.23,42,100,4.49,CN,1681355815
433,bosconia,9.9689,-73.8836,25.34,87,100,1.13,CO,1681355815
434,meulaboh,4.1363,96.1285,28.15,75,51,0.25,ID,1681355739
435,kiunga,-6.1219,141.2906,27.21,79,99,1.71,PG,1681355815
436,carhuamayo,-10.9167,-76.0333,2.09,91,100,0.72,PE,1681355816
437,katsuura,35.1333,140.3,15.83,46,57,4.16,JP,1681355533
438,ouesso,1.6136,16.0517,20.78,89,71,0.98,CG,1681355816
439,opuwo,-18.0607,13.84,21.6,38,79,1.69,NA,1681355816
440,batemans bay,-35.7167,150.1833,17.83,88,100,4.89,AU,1681355816
441,copiapo,-27.3667,-70.3333,15.83,66,3,0.56,CL,1681355816
442,staraya stanitsa,48.35,40.2833,10.1,79,100,3.05,RU,1681355817
443,impfondo,1.6381,18.0667,20.71,89,98,1.19,CG,1681355817
444,suhindol,43.1917,25.1811,4.59,72,3,2.07,BG,1681355817
445,port hardy,50.6996,-127.4199,6.1,75,100,2.57,CA,1681355817
446,miguel alves,-4.1656,-42.8953,23.25,90,41,0.94,BR,1681355817
447,kandrian,-6.2167,149.55,27.07,85,85,3.71,PG,1681355562
448,terre haute,39.4667,-87.4139,17.07,59,0,2.06,US,1681355675
449,garissa,-0.4536,39.6401,25.52,77,100,2.78,KE,1681355818
450,kisangani,0.5167,25.2,21.29,88,100,1.23,CD,1681355818
451,zhiryatino,53.2228,33.7306,11.18,61,100,4.66,RU,1681355818
452,ponta do sol,32.6667,-17.1,18.35,78,11,3.46,PT,1681355818
453,lowestoft,52.4752,1.7516,6.36,57,83,8.42,GB,1681355818
454,ahipara,-35.1667,173.1667,20.7,69,84,2.7,NZ,1681355763
455,warren,39.4334,-84.1666,18.04,59,0,2.57,US,1681355763
456,beyla,8.6833,-8.6333,21.5,67,2,1.69,GN,1681355819
457,hualmay,-11.0964,-77.6139,23.96,78,76,4.15,PE,1681355819
458,galveston,29.3669,-94.9669,19.98,82,20,3.09,US,1681355796
459,kaseda,31.4167,130.3167,19.55,59,70,1.57,JP,1681355594
460,sola,-13.8833,167.55,30.37,79,100,1.03,VU,1681355819
461,areia branca,-4.9561,-37.1369,25.55,81,54,5.76,BR,1681355819
462,tazovskiy,67.4667,78.7,-16.52,93,100,7.43,RU,1681355819
463,lerwick,60.1545,-1.1494,7.0,86,24,7.17,GB,1681355820
464,arlit,18.7369,7.3853,24.41,11,75,3.95,NE,1681355820
465,cheremkhovo,53.1561,103.0675,-1.2,40,67,3.73,RU,1681355820
466,arman,59.7,150.1667,-1.1,72,3,1.29,RU,1681355820
467,beaufort,5.3473,115.7455,31.71,58,57,1.81,MY,1681355820
468,manado,1.487,124.8455,33.43,58,20,1.54,ID,1681355821
469,gabu,12.2833,-14.2167,26.68,59,100,3.55,GW,1681355821
470,westport,41.1415,-73.3579,21.63,53,0,0.0,US,1681355821
471,victoria point,-27.5833,153.3,30.94,31,0,1.79,AU,1681355821
472,flinders,-34.5833,150.8552,21.21,73,93,2.68,AU,1681355821
473,tabuk,17.4189,121.4443,30.91,61,84,2.04,PH,1681355821
474,pacifica,37.6138,-122.4869,12.93,74,20,8.75,US,1681355822
475,rameshki,57.3439,36.0453,5.69,74,100,3.73,RU,1681355822
476,kavaratti,10.5669,72.642,28.51,74,89,2.73,IN,1681355734
477,hokitika,-42.7167,170.9667,15.56,85,100,2.22,NZ,1681355822
478,sambava,-14.2667,50.1667,23.05,91,32,1.56,MG,1681355790
479,zeya,53.75,127.2667,3.16,52,99,2.21,RU,1681355822
480,cilegon,-6.0174,106.0538,29.05,72,95,5.91,ID,1681355823
481,sorrento,40.626,14.3744,14.59,100,13,5.34,IT,1681355823
482,tabas,33.5959,56.9244,26.65,22,87,6.82,IR,1681355823
483,paramirim,-13.4425,-42.2389,21.12,64,86,1.68,BR,1681355823
484,baruun-urt,46.6806,113.2792,8.16,19,8,5.4,MN,1681355823
485,leningradskiy,69.3833,178.4167,-16.34,89,90,2.62,RU,1681355823
486,nesna,66.1967,13.0213,7.29,83,15,7.76,NO,1681355824
487,broken hill,-31.95,141.4333,19.67,41,0,6.06,AU,1681355751
488,havre-saint-pierre,50.2334,-63.5986,1.0,93,0,1.54,CA,1681355824
489,bilibino,68.0546,166.4372,-14.95,78,66,1.01,RU,1681355824
490,port-gentil,-0.7193,8.7815,27.07,81,90,1.89,GA,1681355824
491,kommunar,59.6206,30.39,3.74,85,100,4.65,RU,1681355824
492,waddan,29.1614,16.139,16.19,17,0,2.87,LY,1681355825
493,atbasar,51.8,68.3333,8.86,46,8,1.68,KZ,1681355825
494,kampene,-3.6,26.6667,20.08,98,100,0.54,CD,1681355825
495,khani,41.9563,42.9566,5.76,99,100,1.48,GE,1681355825
496,davila,18.4726,120.5763,31.99,79,94,8.56,PH,1681355825
497,san julian,21.0167,-102.1667,17.95,44,32,6.45,MX,1681355826
498,woodbury,42.3833,-96.0336,24.99,44,2,7.98,US,1681355773
499,killybegs,54.6333,-8.45,6.74,76,84,10.95,IE,1681355826
500,prado,-17.3411,-39.2208,23.16,93,72,1.02,BR,1681355826
501,shimanovsk,52.0,127.7,2.53,38,100,6.24,RU,1681355698
502,conde,-7.2597,-34.9075,24.7,94,20,2.06,BR,1681355826
503,yar-sale,66.8333,70.8333,-20.6,92,64,7.34,RU,1681355826
504,belaya gora,68.5333,146.4167,-11.7,83,98,2.1,RU,1681355561
505,lagoa,39.05,-27.9833,15.21,89,80,5.37,PT,1681355827
506,palembang,-2.9167,104.7458,30.05,79,40,1.54,ID,1681355827
507,shatrovo,56.5167,64.6333,5.76,68,5,3.83,RU,1681355827
508,alofi,-19.0595,-169.9187,27.94,74,40,5.14,NU,1681355749
509,sao filipe,14.8961,-24.4956,22.42,75,64,1.66,CV,1681355828
510,kitsuki,33.4167,131.6167,18.02,39,7,2.09,JP,1681355579
511,stykkisholmur,65.0757,-22.7297,1.19,81,99,1.89,IS,1681355828
512,nhulunbuy,-12.2333,136.7667,25.34,94,75,3.6,AU,1681355800
513,la palma,33.8464,-118.0467,15.92,89,100,2.06,US,1681355828
514,marawi,7.9986,124.2928,29.38,47,0,0.72,PH,1681355829
515,lingen,52.5167,7.3167,6.2,1,98,9.26,DE,1681355829
516,varkaus,62.3153,27.873,-0.39,86,99,5.09,FI,1681355829
517,pevek,69.7008,170.3133,-17.37,82,99,0.51,RU,1681355732
518,mana,5.6592,-53.7767,25.23,89,100,3.2,GF,1681355829
519,ngunguru,-35.6167,174.5,19.49,85,62,4.34,NZ,1681355801
520,marsh harbour,26.5412,-77.0636,23.41,83,100,10.89,BS,1681355554
521,camopi,3.1655,-52.3158,22.65,99,100,0.94,GF,1681355830
522,catuday,16.2923,119.8062,26.93,76,77,3.36,PH,1681355830
523,mahajanga,-15.7167,46.3167,25.07,83,24,0.79,MG,1681355831
524,businga,3.3333,20.8833,20.83,86,100,0.78,CD,1681355831
525,haines junction,60.7522,-137.5108,0.97,55,100,3.09,CA,1681355831
526,tulagi,-9.0996,160.1476,27.91,70,19,0.7,SB,1681355831
527,navahrudak,53.6,25.8333,7.37,94,100,4.68,BY,1681355831
528,marsa matruh,31.3525,27.2453,14.63,78,0,6.5,EG,1681355832
529,nouakchott,18.0858,-15.9785,20.96,77,7,3.85,MR,1681355832
530,san felipe,10.3399,-68.7425,21.34,95,100,1.51,VE,1681355832
531,la rioja,42.25,-2.5,-1.12,95,60,2.48,ES,1681355799
532,suez,29.9737,32.5263,12.89,66,0,2.13,EG,1681355832
533,kabakovo,54.5369,56.1517,3.16,60,0,0.0,RU,1681355833
534,kolpashevo,58.3131,82.9089,0.35,99,100,3.48,RU,1681355536
535,englewood,39.6478,-104.9878,21.99,21,75,5.14,US,1681355833
536,verkhnevilyuysk,63.4453,120.3167,-2.02,92,100,2.1,RU,1681355834
537,kiama,-34.6833,150.8667,21.67,80,96,7.48,AU,1681355834
538,roth,49.245,11.0911,6.81,91,100,3.74,DE,1681355834
539,goundam,16.4145,-3.6708,26.82,9,82,3.73,ML,1681355835
540,weligama,5.9667,80.4167,28.79,70,64,3.12,LK,1681355835
541,oparino,59.8518,48.2783,-0.68,88,100,4.87,RU,1681355835
542,bodden town,19.2833,-81.25,26.63,81,20,1.03,KY,1681355835
543,osorno,-40.5667,-73.15,12.17,94,0,0.0,CL,1681355836
544,coihueco,-36.6167,-71.8333,12.52,85,31,0.6,CL,1681355836
545,oudtshoorn,-33.5907,22.2014,11.2,58,100,0.49,ZA,1681355836
546,rocha,-34.4833,-54.3333,14.75,66,100,4.39,UY,1681355836
547,yabrud,33.9674,36.6574,4.25,73,96,7.27,SY,1681355836
548,lekoni,-1.5843,14.2591,22.18,84,98,1.08,GA,1681355836
549,sucre,-19.0333,-65.2627,13.62,78,45,0.92,BO,1681355837
550,harlingen,26.1906,-97.6961,20.59,94,0,2.57,US,1681355739
551,ossora,59.2353,163.0719,-8.89,69,12,1.03,RU,1681355837
552,san patricio,28.017,-97.5169,21.05,75,10,3.21,US,1681355837
553,rio verde de mato grosso,-18.9181,-54.8442,22.92,88,100,1.81,BR,1681355837
554,tallahassee,30.4383,-84.2807,21.91,61,100,8.23,US,1681355616
